Year,Site,Replicate,Fortnight exposed,Fortnight start date,Fortnight end date,Assessment,Batch assessment,Assessment date,Younger foliage score_Updated ,Older foliage score_Updated ,Sampled,Pp,Pk,Pp+Pk
1,Green,7,8,03/13/2018,03/26/2018,12,4,05/09/2018,0,0,,,,
1,Red,1,8,03/12/2018,03/27/2018,12,4,05/09/2018,0,0,,,,
1,Red,2,8,03/12/2018,03/27/2018,12,4,05/09/2018,0,0,1,0,0,0
1,Red,3,8,03/12/2018,03/27/2018,12,4,05/09/2018,0,0,,,,
1,Red,4,8,03/12/2018,03/27/2018,12,4,05/09/2018,0,0,,,,
1,Red,5,8,03/12/2018,03/27/2018,12,4,05/09/2018,0,0,1,0,0,0
1,Red,6,8,03/12/2018,03/27/2018,12,4,05/09/2018,0,0,,,,
1,Red,7,8,03/12/2018,03/27/2018,12,4,05/09/2018,,,,,,
1,Yellow,1,8,03/13/2018,03/26/2018,12,4,05/09/2018,0,0,,,,
1,Yellow,2,8,03/13/2018,03/26/2018,12,4,05/09/2018,0,0,,,,
1,Yellow,3,8,03/13/2018,03/26/2018,12,4,05/09/2018,0,0,,,,
1,Yellow,4,8,03/13/2018,03/26/2018,12,4,05/09/2018,0,0,,,,
1,Yellow,5,8,03/13/2018,03/26/2018,12,4,05/09/2018,0,0,1,0,0,0
1,Yellow,6,8,03/13/2018,03/26/2018,12,4,05/09/2018,0,0,1,0,0,0
1,Yellow,7,8,03/13/2018,03/26/2018,12,4,05/09/2018,0,0,,,,
1,Blue,1,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,1,0,0,0
1,Blue,2,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,1,0,0,0
1,Blue,3,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Blue,4,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Blue,5,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Blue,6,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Blue,7,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Green,1,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Green,2,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Green,3,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Green,4,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Green,5,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,1,0,0,0
1,Green,6,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,1,0,0,0
1,Green,7,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Red,1,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Red,2,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Red,3,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,1,0,0,0
1,Red,4,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,1,0,0,0
1,Red,5,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Red,6,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Red,7,8,03/12/2018,03/27/2018,13,5,05/24/2018,0,0,,,,
1,Yellow,1,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Yellow,2,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Yellow,3,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,1,0,0,0
1,Yellow,4,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Yellow,5,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Yellow,6,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,,,,
1,Yellow,7,8,03/13/2018,03/26/2018,13,5,05/24/2018,0,0,1,0,0,0
1,Blue,1,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Blue,2,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Blue,3,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Blue,4,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Blue,5,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Blue,6,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,1,0,0,0
1,Blue,7,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,1,0,0,0
1,Green,1,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Green,2,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,1,0,0,0
1,Green,3,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Green,4,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Green,5,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,1,0,0,0
1,Green,6,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Green,7,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Red,1,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Red,2,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Red,3,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Red,4,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,1,0,0,0
1,Red,5,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,1,0,0,0
1,Red,6,8,03/12/2018,03/27/2018,14,6,06/07/2018,0,0,,,,
1,Red,7,8,03/12/2018,03/27/2018,14,6,06/07/2018,,,,,,
1,Yellow,1,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,1,0,0,0
1,Yellow,2,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Yellow,3,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Yellow,4,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Yellow,5,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Yellow,6,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,,,,
1,Yellow,7,8,03/13/2018,03/26/2018,14,6,06/07/2018,0,0,1,0,0,0
1,Blue,1,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,1,0,0,0
1,Blue,2,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Blue,3,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Blue,4,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Blue,5,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Blue,6,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Blue,7,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,1,0,0,0
1,Green,1,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Green,2,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Green,3,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Green,4,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,1,0,0,0
1,Green,5,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Green,6,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,1,0,0,0
1,Green,7,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Red,1,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,1,0,0,0
1,Red,2,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Red,3,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Red,4,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Red,5,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Red,6,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,,,,
1,Red,7,9,03/27/2018,04/10/2018,10,1,04/11/2018,0,0,1,0,0,0
1,Yellow,1,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Yellow,2,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Yellow,3,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Yellow,4,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,1,0,0,0
1,Yellow,5,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Yellow,6,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,1,0,0,0
1,Yellow,7,9,03/26/2018,04/09/2018,10,1,04/11/2018,0,0,,,,
1,Blue,1,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,1,0,0,0
1,Blue,2,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Blue,3,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Blue,4,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Blue,5,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Blue,6,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Blue,7,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Green,1,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Green,2,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Green,3,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Green,4,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,1,0,0,0
1,Green,5,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Green,6,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,1,0,0,0
1,Green,7,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Red,1,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Red,2,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Red,3,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Red,4,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Red,5,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,1,0,0,0
1,Red,6,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,,,,
1,Red,7,9,03/27/2018,04/10/2018,11,2,04/26/2018,0,0,1,0,0,0
1,Yellow,1,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Yellow,2,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Yellow,3,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Yellow,4,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Yellow,5,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,1,0,0,0
1,Yellow,6,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,,,,
1,Yellow,7,9,03/26/2018,04/09/2018,11,2,04/26/2018,0,0,1,0,0,0
1,Blue,1,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Blue,2,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Blue,3,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Blue,4,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,1,0,0,0
1,Blue,5,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,1,0,0,0
1,Blue,6,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Blue,7,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Green,1,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Green,2,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Green,3,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,1,0,0,0
1,Green,4,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Green,5,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Green,6,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Green,7,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Red,1,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Red,2,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,1,0,0,0
1,Red,3,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Red,4,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Red,5,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Red,6,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,,,,
1,Red,7,9,03/27/2018,04/10/2018,12,3,05/09/2018,0,0,1,0,0,0
1,Yellow,1,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Yellow,2,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Yellow,3,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Yellow,4,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Yellow,5,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Yellow,6,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Yellow,7,9,03/26/2018,04/09/2018,12,3,05/09/2018,0,0,,,,
1,Blue,1,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Blue,2,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,1,0,0,0
1,Blue,3,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Blue,4,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,1,0,0,0
1,Blue,5,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Blue,6,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Blue,7,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Green,1,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Green,2,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Green,3,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,1,0,0,0
1,Green,4,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,1,0,0,0
1,Green,5,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Green,6,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Green,7,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Red,1,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,1,0,0,0
1,Red,2,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Red,3,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Red,4,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Red,5,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,1,0,0,0
1,Red,6,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Red,7,9,03/27/2018,04/10/2018,13,4,05/24/2018,0,0,,,,
1,Yellow,1,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Yellow,2,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Yellow,3,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,1,0,0,0
1,Yellow,4,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Yellow,5,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,1,0,0,0
1,Yellow,6,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Yellow,7,9,03/26/2018,04/09/2018,13,4,05/24/2018,0,0,,,,
1,Blue,1,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Blue,2,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Blue,3,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Blue,4,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Blue,5,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Blue,6,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Blue,7,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Green,1,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Green,2,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,1,0,0,0
1,Green,3,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Green,4,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Green,5,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,1,0,0,0
1,Green,6,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Green,7,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Red,1,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Red,2,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Red,3,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Red,4,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Red,5,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,,,,
1,Red,6,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,1,0,0,0
1,Red,7,9,03/27/2018,04/10/2018,14,5,06/07/2018,0,0,1,0,0,0
1,Yellow,1,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Yellow,2,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Yellow,3,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Yellow,4,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,1,0,0,0
1,Yellow,5,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Yellow,6,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,,,,
1,Yellow,7,9,03/26/2018,04/09/2018,14,5,06/07/2018,0,0,1,0,0,0
1,Blue,1,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,1,0,0,0
1,Blue,2,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Blue,3,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Blue,4,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Blue,5,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,1,0,0,0
1,Blue,6,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Blue,7,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Green,1,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Green,2,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Green,3,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,1,0,0,0
1,Green,4,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Green,5,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Green,6,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,1,0,0,0
1,Green,7,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Red,1,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Red,2,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,1,0,0,0
1,Red,3,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Red,4,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Red,5,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,1,0,0,0
1,Red,6,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Red,7,9,03/27/2018,04/10/2018,15,6,06/21/2018,0,0,,,,
1,Yellow,1,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Yellow,2,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Yellow,3,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,1,0,0,0
1,Yellow,4,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Yellow,5,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,1,0,0,0
1,Yellow,6,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Yellow,7,9,03/26/2018,04/09/2018,15,6,06/21/2018,0,0,,,,
1,Blue,1,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Blue,2,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Blue,3,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Blue,4,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Blue,5,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Blue,6,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,1,0,0,0
1,Blue,7,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,1,0,0,0
1,Green,1,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Green,2,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Green,3,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,1,0,0,0
1,Green,4,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Green,5,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Green,6,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Green,7,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,1,0,0,0
1,Red,1,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,1,0,0,0
1,Red,2,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Red,3,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,1,0,0,0
1,Red,4,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Red,5,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Red,6,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Red,7,10,04/10/2018,04/24/2018,11,1,04/26/2018,0,0,,,,
1,Yellow,1,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Yellow,2,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Yellow,3,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,1,0,0,0
1,Yellow,4,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Yellow,5,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Yellow,6,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,1,0,0,0
1,Yellow,7,10,04/09/2018,04/23/2018,11,1,04/26/2018,0,0,,,,
1,Blue,1,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Blue,2,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Blue,3,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Blue,4,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,1,0,0,0
1,Blue,5,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Blue,6,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,1,0,0,0
1,Blue,7,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Green,1,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Green,2,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,1,0,0,0
1,Green,3,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,1,0,0,0
1,Green,4,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Green,5,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Green,6,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Green,7,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Red,1,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Red,2,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Red,3,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Red,4,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,1,0,0,0
1,Red,5,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Red,6,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,1,0,0,0
1,Red,7,10,04/10/2018,04/24/2018,12,2,05/09/2018,0,0,,,,
1,Yellow,1,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Yellow,2,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,1,0,0,0
1,Yellow,3,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Yellow,4,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Yellow,5,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Yellow,6,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,,,,
1,Yellow,7,10,04/09/2018,04/23/2018,12,2,05/09/2018,0,0,1,0,0,0
1,Blue,1,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Blue,2,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,1,0,0,0
1,Blue,3,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,1,0,0,0
1,Blue,4,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Blue,5,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Blue,6,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Blue,7,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Green,1,10,04/09/2018,04/23/2018,13,3,05/24/2018,0,0,,,,
1,Green,2,10,04/09/2018,04/23/2018,13,3,05/24/2018,0,0,,,,
1,Green,3,10,04/09/2018,04/23/2018,13,3,05/24/2018,0,0,1,0,0,0
1,Green,4,10,04/09/2018,04/23/2018,13,3,05/24/2018,0,0,,,,
1,Green,5,10,04/09/2018,04/23/2018,13,3,05/24/2018,0,0,,,,
1,Green,6,10,04/09/2018,04/23/2018,13,3,05/24/2018,0,0,1,0,0,0
1,Green,7,10,04/09/2018,04/23/2018,13,3,05/24/2018,0,0,,,,
1,Red,1,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,1,0,0,0
1,Red,2,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Red,3,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Red,4,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Red,5,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,,,,
1,Red,6,10,04/10/2018,04/24/2018,13,3,05/24/2018,0,0,1,0,0,0
1,Red,7,10,04/10/2018,04/24/2018,13,3,05/24/2018,,,,,,
1,Yellow,1,10,04/09/2018,04/23/2018,13,3,05/24/2018,0,0,,,,
