"fortnight","Site","start","end","rnc","temp","niwa.max.temp","evapo.trans","niwa.rain.days","EvapoTrans.1","EvapoTrans.2","EvapoTrans.3","EvapoTrans.4","EvapoTrans.5","EvapoTrans.6","EvapoTrans.7","EvapoTrans.8","EvapoTrans.9","EvapoTrans.10","EvapoTrans.11","EvapoTrans.12","EvapoTrans.13","EvapoTrans.14","EvapoTrans.15","EvapoTrans.16","EvapoTrans.17","EvapoTrans.18","EvapoTrans.19","EvapoTrans.20","EvapoTrans.21","EvapoTrans.22","EvapoTrans.23","EvapoTrans.24","EvapoTrans.25","EvapoTrans.26","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","Temp.12","Temp.13","Temp.14","Temp.15","Temp.16","Temp.17","Temp.18","Temp.19","Temp.20","Temp.21","Temp.22","Temp.23","Temp.24","Temp.25","Temp.26","RainDays.1","RainDays.2","RainDays.3","RainDays.4","RainDays.5","RainDays.6","RainDays.7","RainDays.8","RainDays.9","RainDays.10","RainDays.11","RainDays.12","RainDays.13","RainDays.14","RainDays.15","RainDays.16","RainDays.17","RainDays.18","RainDays.19","RainDays.20","RainDays.21","RainDays.22","RainDays.23","RainDays.24","RainDays.25","RainDays.26","MaxTemp.1","MaxTemp.2","MaxTemp.3","MaxTemp.4","MaxTemp.5","MaxTemp.6","MaxTemp.7","MaxTemp.8","MaxTemp.9","MaxTemp.10","MaxTemp.11","MaxTemp.12","MaxTemp.13","MaxTemp.14","MaxTemp.15","MaxTemp.16","MaxTemp.17","MaxTemp.18","MaxTemp.19","MaxTemp.20","MaxTemp.21","MaxTemp.22","MaxTemp.23","MaxTemp.24","MaxTemp.25","MaxTemp.26","wet","rain.days.mnth","temp.mnth","evapo.trans.mnth","rain.days.qrt.1","rain.days.qrt.2","rain.days.qrt.3","rain.days.qrt.4","temp.qrt.1","temp.qrt.2","temp.qrt.3","temp.qrt.4","max.temp.qrt.1","max.temp.qrt.2","max.temp.qrt.3","max.temp.qrt.4","evapo.trans.qrt.1","evapo.trans.qrt.2","evapo.trans.qrt.3","evapo.trans.qrt.4","Season"
10,"Red",2018-04-10,2018-04-24,0,9.91851596410312,15.0714285714286,0.407910964357727,5,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,0.0537459015943779,0.159518840415779,0.277923556529264,0.249888116566502,0.269030852206228,0.519519254972089,0.524954499373351,0.649908525037035,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4.44998005436016,6.31434734553211,5.28440727080448,6.96702584568919,7.82670277257579,8.66654335728639,10.9770198092792,13.5776790531048,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,8,4,2,4,6,3,6,7,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,9.67857142857143,12.3285714285714,12.3642857142857,13.35,13.6357142857143,15.8285714285714,17.3642857142857,19.4714285714286,0.761904761904762,8,13.7964285714286,1.75714285714286,26,22,42,27,18.1928571428571,16.2154761904762,8.64285714285714,7.62738095238095,21.675,19.4321428571429,12.7857142857143,12.8642857142857,2.96547619047619,3.60714285714286,1.21785714285714,0.661904761904762,"autumn"
11,"Red",2018-04-24,2018-05-08,0.285714285714286,9.89464349870364,16.4142857142857,0.470906639050018,3,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,0.0537459015943779,0.159518840415779,0.277923556529264,0.249888116566502,0.269030852206228,0.519519254972089,0.524954499373351,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4.44998005436016,6.31434734553211,5.28440727080448,6.96702584568919,7.82670277257579,8.66654335728639,10.9770198092792,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,8,4,2,4,6,3,6,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,9.67857142857143,12.3285714285714,12.3642857142857,13.35,13.6357142857143,15.8285714285714,17.3642857142857,0.339285714285714,8,11.8642857142857,1.27142857142857,27,24,38,30,16.6297619047619,17.6440476190476,9.75714285714286,6.98452380952381,20.0440476190476,20.8571428571429,13.6738095238095,12.0559523809524,2.51190476190476,3.81428571428571,1.59285714285714,0.56547619047619,"autumn"
12,"Red",2018-05-08,2018-05-22,0,10.3495806023831,15.8928571428571,0.334558195707029,9,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,0.0537459015943779,0.159518840415779,0.277923556529264,0.249888116566502,0.269030852206228,0.519519254972089,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4.44998005436016,6.31434734553211,5.28440727080448,6.96702584568919,7.82670277257579,8.66654335728639,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,8,4,2,4,6,3,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,9.67857142857143,12.3285714285714,12.3642857142857,13.35,13.6357142857143,15.8285714285714,0.794642857142857,12,11.7964285714286,0.967857142857143,22,28,35,31,15.327380952381,18.5595238095238,10.875,6.68214285714286,19.2392857142857,21.622619047619,14.4238095238095,11.8083333333333,2.2547619047619,3.80833333333333,1.9,0.569047619047619,"autumn"
13,"Red",2018-05-22,2018-06-05,0,6.10242269013358,11.6,0.152366138564028,6,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,0.0537459015943779,0.159518840415779,0.277923556529264,0.249888116566502,0.269030852206228,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4.44998005436016,6.31434734553211,5.28440727080448,6.96702584568919,7.82670277257579,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,8,4,2,4,6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,9.67857142857143,12.3285714285714,12.3642857142857,13.35,13.6357142857143,0.658854166666667,15,9.73571428571429,0.678571428571429,26,28,32,35,14.1119047619048,19.5714285714286,11.7654761904762,6.65119047619048,18.1297619047619,22.5345238095238,15.1928571428571,11.6607142857143,1.8202380952381,3.82261904761905,2.2797619047619,0.669047619047619,"autumn"
14,"Red",2018-06-07,2018-06-21,0.285714285714286,6.84165657943734,12.9642857142857,0.202164523326352,4,0.152366138564028,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,0.0537459015943779,0.159518840415779,0.277923556529264,0.249888116566502,6.10242269013358,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4.44998005436016,6.31434734553211,5.28440727080448,6.96702584568919,6,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,8,4,2,4,11.6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,9.67857142857143,12.3285714285714,12.3642857142857,13.35,0.822916666666667,10,7.54285714285714,0.5,28,28,26,43,12.4095238095238,19.797619047619,12.9119047619048,7.24166666666667,16.5107142857143,22.4369047619048,16.7607142857143,11.6821428571429,1.44404761904762,3.60714285714286,2.74166666666667,0.782142857142857,"winter"
15,"Red",2018-06-19,2018-07-03,0.142857142857143,4.09961124764986,10.3142857142857,0.167435325400332,4,0.202164523326352,0.152366138564028,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,0.0537459015943779,0.159518840415779,0.277923556529264,6.84165657943734,6.10242269013358,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4.44998005436016,6.31434734553211,5.28440727080448,4,6,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,8,4,2,12.9642857142857,11.6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,9.67857142857143,12.3285714285714,12.3642857142857,0.526785714285714,8,6.45357142857143,0.5,30,26,24,45,11.0452380952381,18.8714285714286,14.8738095238095,7.66190476190476,15.3130952380952,21.922619047619,18.2571428571429,12.0035714285714,1.075,3.2952380952381,3.19523809523809,1.02619047619048,"winter"
16,"Red",2018-07-03,2018-07-17,0.714285714285714,4.93565361752048,11.2,0.175217979199299,5,0.167435325400332,0.202164523326352,0.152366138564028,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,0.0537459015943779,0.159518840415779,4.09961124764986,6.84165657943734,6.10242269013358,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4.44998005436016,6.31434734553211,4,4,6,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,8,4,10.3142857142857,12.9642857142857,11.6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,9.67857142857143,12.3285714285714,0.741071428571429,9,5.5,0.525,31,26,22,42,9.35119047619048,18.1928571428571,16.2154761904762,8.64285714285714,13.7095238095238,21.675,19.4321428571429,12.7857142857143,0.816666666666667,2.96547619047619,3.60714285714286,1.21785714285714,"winter"
17,"Red",2018-07-17,2018-07-31,0.857142857142857,4.91396778879625,11.2071428571429,0.217782257028051,4,0.175217979199299,0.167435325400332,0.202164523326352,0.152366138564028,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,0.0537459015943779,4.93565361752048,4.09961124764986,6.84165657943734,6.10242269013358,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4.44998005436016,5,4,4,6,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,8,11.2,10.3142857142857,12.9642857142857,11.6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,9.67857142857143,0.895833333333333,9,5.83928571428571,0.610714285714286,31,27,24,38,8.27976190476191,16.6297619047619,17.6440476190476,9.75714285714286,13.0642857142857,20.0440476190476,20.8571428571429,13.6738095238095,0.664285714285714,2.51190476190476,3.81428571428571,1.59285714285714,"winter"
18,"Red",2018-07-31,2018-08-14,0.571428571428571,6.66812817645691,12.2642857142857,0.196484186617233,8,0.217782257028051,0.175217979199299,0.167435325400332,0.202164523326352,0.152366138564028,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,0.163945360103155,4.91396778879625,4.93565361752048,4.09961124764986,6.84165657943734,6.10242269013358,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,5.22894574706564,4,5,4,4,6,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,6,11.2071428571429,11.2,10.3142857142857,12.9642857142857,11.6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,10.9785714285714,0.714285714285714,12,6.94285714285714,0.682142857142857,32,22,28,35,7.34285714285714,15.327380952381,18.5595238095238,10.875,12.1964285714286,19.2392857142857,21.622619047619,14.4238095238095,0.596428571428571,2.2547619047619,3.80833333333333,1.9,"winter"
19,"Red",2018-08-14,2018-08-28,0.428571428571429,5.75127061372768,12.1857142857143,0.323364398392281,5,0.196484186617233,0.217782257028051,0.175217979199299,0.167435325400332,0.202164523326352,0.152366138564028,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,0.223597961056302,6.66812817645691,4.91396778879625,4.93565361752048,4.09961124764986,6.84165657943734,6.10242269013358,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,6.28823307262682,8,4,5,4,4,6,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,7,12.2642857142857,11.2071428571429,11.2,10.3142857142857,12.9642857142857,11.6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,12.15,0.641025641025641,13,7.40357142857143,0.882142857142857,31,26,28,32,6.66190476190476,14.1119047619048,19.5714285714286,11.7654761904762,11.5916666666667,18.1297619047619,22.5345238095238,15.1928571428571,0.569047619047619,1.8202380952381,3.82261904761905,2.2797619047619,"winter"
20,"Red",2018-08-27,2018-09-10,0.142857142857143,6.71473483744238,12.7285714285714,0.365439628370959,8,0.323364398392281,0.196484186617233,0.217782257028051,0.175217979199299,0.167435325400332,0.202164523326352,0.152366138564028,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,0.311444014953871,5.75127061372768,6.66812817645691,4.91396778879625,4.93565361752048,4.09961124764986,6.84165657943734,6.10242269013358,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,6.43990884101149,5,8,4,5,4,4,6,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,8,12.1857142857143,12.2642857142857,11.2071428571429,11.2,10.3142857142857,12.9642857142857,11.6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,12.4642857142857,0.777777777777778,13,7.45357142857143,1.25714285714286,30,28,28,26,6.56547619047619,12.4095238095238,19.797619047619,12.9119047619048,11.6892857142857,16.5107142857143,22.4369047619048,16.7607142857143,0.664285714285714,1.44404761904762,3.60714285714286,2.74166666666667,"winter"
21,"Red",2018-09-11,2018-09-25,0.142857142857143,8.79970322061294,15.8285714285714,0.637852361160389,3,0.365439628370959,0.323364398392281,0.196484186617233,0.217782257028051,0.175217979199299,0.167435325400332,0.202164523326352,0.152366138564028,0.334558195707029,0.470906639050018,0.407910964357727,0.7895158676638,0.860554105897581,0.898636144248634,1.06300953182465,0.786300121671081,1.22993771302533,1.15463670148914,1.33758732998557,1.16579607681395,0.870264093125729,0.650314309610543,0.780512175182146,0.373540526182174,0.531354854949875,0.256887312475499,6.71473483744238,5.75127061372768,6.66812817645691,4.91396778879625,4.93565361752048,4.09961124764986,6.84165657943734,6.10242269013358,10.3495806023831,9.89464349870364,9.91851596410312,13.0160904865669,13.5477087534799,15.032307809355,16.2270617529863,16.3295801532966,18.5725428960508,15.4398576862936,16.8662750394783,14.5278112814151,10.7905706732391,11.5474976241393,10.2071452715453,9.51464667249431,7.81869959941061,7.74946192018686,8,5,8,4,5,4,4,6,9,3,5,3,2,4,5,8,4,3,4,4,5,4,2,5,6,10,12.7285714285714,12.1857142857143,12.2642857142857,11.2071428571429,11.2,10.3142857142857,12.9642857142857,11.6,15.8928571428571,16.4142857142857,15.0714285714286,19.9357142857143,20.15,21.3142857142857,22.55,21.2428571428571,24.8571428571429,21.4214285714286,23.2357142857143,21.9,17.0785714285714,16.65,16.3071428571429,14.3714285714286,14.2571428571429,12.4928571428571,0.577380952380952,11,9.05714285714286,1.76428571428571,34,30,26,24,6.63214285714286,11.0452380952381,18.8714285714286,14.8738095238095,11.65,15.3130952380952,21.922619047619,18.2571428571429,0.821428571428571,1.075,3.2952380952381,3.19523809523809,"spring"
